Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
18747,61,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,2889.44,361.18,8,2024-07-10,Same Day,Impulse Item,45.47
18747,61,Male,No,Tablet,TBL345,3,Completed,PayPal,786.41,786.41,1,2024-07-20,Expedited,Impulse Item,83.14
18749,45,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,2024-05-25,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",202.67
18751,79,Male,No,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2024-02-20,Expedited,,0
18751,79,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6068.88,674.32,9,2024-02-21,Same Day,,0
18751,79,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,3216.5,459.5,7,2024-04-07,Standard,"Impulse Item, Extended Warranty",111.28
18755,67,Female,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,2024-08-18,Standard,"Extended Warranty, Impulse Item",153.16
18757,38,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2024-02-08,Standard,"Impulse Item, Extended Warranty, Accessory",143.26
18757,38,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,2024-03-13,Same Day,"Accessory, Extended Warranty",188.27
18757,38,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,6743.2,674.32,10,2024-05-18,Same Day,Impulse Item,26.23
18758,29,Male,Yes,Headphones,HDP456,1,Cancelled,PayPal,1805.9,361.18,5,2024-04-05,Expedited,,0
18758,29,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,4595,459.5,10,2024-05-15,Standard,Accessory,99.86
18758,29,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,2024-05-20,Expedited,Impulse Item,25.85
18760,76,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-02-02,Standard,Accessory,61.52
18762,69,Male,Yes,Laptop,LTP123,3,Cancelled,PayPal,6743.2,674.32,10,2024-07-01,Standard,,0
18765,87,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4595,459.5,10,2024-04-13,Expedited,Impulse Item,69.95
18767,29,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,7077.69,786.41,9,2024-09-17,Standard,"Extended Warranty, Extended Warranty",86.66
18769,72,Female,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,2024-01-07,Expedited,"Impulse Item, Impulse Item, Impulse Item",124.69
18770,72,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-07-30,Standard,"Impulse Item, Extended Warranty",103.74
18771,26,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,2024-02-01,Same Day,,0
18771,26,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,2359.23,786.41,3,2024-05-30,Standard,"Extended Warranty, Extended Warranty",95.23
18771,26,Female,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-07-21,Standard,"Extended Warranty, Impulse Item",102.76
18774,83,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,2024-09-14,Expedited,,0
18776,35,Female,No,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,2024-02-21,Standard,,0
18777,40,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,2024-06-01,Expedited,Accessory,73.76
18777,40,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,11396.8,1139.68,10,2024-06-14,Expedited,,0
18778,24,Female,Yes,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,2024-07-11,Same Day,Accessory,37.49
18779,61,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-03-04,Same Day,,0
18781,59,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,919,459.5,2,2024-04-07,Same Day,"Extended Warranty, Extended Warranty, Accessory",72.45
18783,78,Male,Yes,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-01-09,Standard,Extended Warranty,18.96
18783,78,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,2024-08-31,Same Day,Accessory,24.34
18783,78,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-09-20,Standard,"Accessory, Impulse Item",124.79
18784,91,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,2024-09-18,Standard,Extended Warranty,40.83
18785,71,Male,Yes,Tablet,TBL345,1,Cancelled,Credit Card,7077.69,786.41,9,2024-01-15,Standard,,0
18786,79,Male,No,Tablet,TBL345,2,Completed,PayPal,2359.23,786.41,3,2024-06-03,Same Day,"Impulse Item, Extended Warranty, Accessory",170.47
18788,26,Male,No,Tablet,TBL345,1,Completed,Credit Card,5504.87,786.41,7,2024-07-07,Expedited,"Extended Warranty, Impulse Item",59.45
18788,26,Male,No,Tablet,TBL345,4,Completed,PayPal,786.41,786.41,1,2024-09-09,Same Day,"Impulse Item, Extended Warranty, Accessory",134.66
18788,26,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,2024-09-21,Same Day,"Impulse Item, Extended Warranty",145.15
18793,70,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-05-26,Expedited,Accessory,98.14
18794,77,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,2024-07-14,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",237.81
18794,77,Male,No,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-09-04,Expedited,"Accessory, Extended Warranty",85.6
18795,36,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-04-09,Same Day,Impulse Item,71.53
18795,36,Male,Yes,Headphones,HDP456,4,Cancelled,Credit Card,3250.62,361.18,9,2024-08-21,Standard,"Accessory, Impulse Item, Impulse Item",200.6
18796,60,Female,No,Tablet,TBL345,2,Completed,Credit Card,4718.46,786.41,6,2024-07-14,Standard,"Extended Warranty, Impulse Item",126.8
18797,95,Female,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,2024-06-28,Expedited,"Extended Warranty, Impulse Item, Accessory",187.75
18797,95,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,2024-09-20,Standard,"Impulse Item, Extended Warranty",68.18
18798,58,Male,No,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,2024-03-12,Expedited,"Accessory, Accessory, Accessory",178.57
18798,58,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4595,459.5,10,2024-07-25,Standard,"Impulse Item, Extended Warranty, Extended Warranty",129.65
18800,76,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,3250.62,361.18,9,2024-01-24,Same Day,,0
18800,76,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,2022.96,674.32,3,2024-04-02,Standard,"Impulse Item, Extended Warranty",68.19
18801,94,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,4720.24,674.32,7,2024-09-03,Standard,,0
18802,68,Female,Yes,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-01-22,Same Day,"Impulse Item, Impulse Item",50.43
18803,78,Male,Yes,Smartphone,SMP234,3,Cancelled,PayPal,5698.4,1139.68,5,2024-02-01,Standard,,0
18804,93,Female,No,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,2024-05-15,Same Day,Accessory,54.42
18806,92,Female,No,Laptop,LTP123,3,Completed,PayPal,2022.96,674.32,3,2024-01-10,Same Day,,0
18807,32,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,2024-06-25,Standard,,0
18808,62,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,919,459.5,2,2024-03-12,Standard,Impulse Item,70.04
18808,62,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1838,459.5,4,2024-09-13,Standard,Extended Warranty,16.51
18809,21,Female,No,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,2024-01-19,Standard,"Extended Warranty, Extended Warranty",93.41
18810,69,Male,No,Tablet,TBL345,3,Cancelled,PayPal,3932.05,786.41,5,2024-02-04,Standard,"Extended Warranty, Accessory",103.38
18810,69,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,2024-06-05,Standard,"Extended Warranty, Accessory, Accessory",156.53
18810,69,Male,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,2024-08-18,Standard,,0
18813,80,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,2024-05-20,Same Day,"Accessory, Impulse Item",124.38
18813,80,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595,459.5,10,2024-07-27,Standard,,0
18813,80,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-07-31,Standard,"Impulse Item, Accessory",84.8
18814,91,Male,No,Headphones,HDP456,2,Completed,PayPal,3611.8,361.18,10,2024-05-09,Expedited,,0
18816,57,Female,Yes,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2024-02-26,Standard,"Accessory, Accessory",100.68
18817,30,Male,Yes,Laptop,LTP123,3,Completed,Credit Card,5394.56,674.32,8,2024-02-24,Expedited,"Impulse Item, Extended Warranty, Accessory",164.68
18817,30,Male,Yes,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,2024-04-27,Standard,"Accessory, Impulse Item, Impulse Item",185.44
18819,97,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-02-19,Expedited,"Extended Warranty, Impulse Item",137.17
18819,97,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,1572.82,786.41,2,2024-05-24,Same Day,"Impulse Item, Impulse Item",153.99
18819,97,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-09-13,Expedited,"Accessory, Accessory",56.93
18820,69,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-07-28,Expedited,"Impulse Item, Impulse Item, Impulse Item",171.29
18821,25,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-07-07,Expedited,Accessory,39.9
18822,21,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,2359.23,786.41,3,2024-07-16,Same Day,Extended Warranty,63.23
18823,20,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,2024-06-10,Expedited,"Accessory, Extended Warranty, Impulse Item",152.99
18825,33,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,2024-05-13,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",148.14
18827,87,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-04-07,Same Day,"Accessory, Accessory, Extended Warranty",171.49
18827,87,Female,No,Laptop,LTP123,1,Completed,Credit Card,4045.92,674.32,6,2024-04-26,Expedited,Accessory,75.44
18828,47,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-05-13,Same Day,"Accessory, Accessory",87.57
18829,37,Female,No,Smartwatch,SWT567,3,Completed,PayPal,4135.5,459.5,9,2024-07-03,Same Day,Extended Warranty,38.32
18831,100,Male,No,Tablet,TBL345,2,Completed,Credit Card,1572.82,786.41,2,2024-01-09,Same Day,Extended Warranty,89.03
18831,100,Male,Yes,Smartphone,SMP234,3,Completed,PayPal,6838.08,1139.68,6,2024-07-28,Standard,"Impulse Item, Impulse Item, Extended Warranty",143.96
18832,69,Male,Yes,Laptop,LTP123,5,Cancelled,Credit Card,2697.28,674.32,4,2024-09-17,Standard,"Impulse Item, Extended Warranty",141.44
18833,71,Male,No,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,2024-06-08,Standard,,0
18833,71,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,2024-08-01,Same Day,,0
18833,71,Male,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-09-02,Expedited,"Impulse Item, Extended Warranty, Impulse Item",199.39
18834,62,Female,Yes,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,2024-01-10,Same Day,Extended Warranty,37.85
18834,62,Female,No,Smartphone,SMP234,2,Completed,Credit Card,10257.12,1139.68,9,2024-01-20,Standard,"Extended Warranty, Accessory",139.23
18834,62,Female,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,2024-07-04,Same Day,"Impulse Item, Impulse Item",107.61
18838,88,Female,No,Laptop,LTP123,4,Cancelled,Credit Card,1348.64,674.32,2,2024-06-28,Expedited,Extended Warranty,69.11
18839,53,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2024-03-10,Same Day,,0
18839,53,Male,No,Smartphone,SMP234,2,Completed,PayPal,3419.04,1139.68,3,2024-04-07,Standard,,0
18839,53,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4135.5,459.5,9,2024-04-19,Expedited,,0
18840,58,Male,No,Headphones,HDP456,1,Cancelled,PayPal,3611.8,361.18,10,2024-05-24,Standard,,0
18840,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1838,459.5,4,2024-09-14,Expedited,"Extended Warranty, Impulse Item",131.16
18841,65,Female,No,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-07-15,Expedited,"Accessory, Impulse Item",145.35
18841,65,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-08-25,Expedited,"Impulse Item, Impulse Item",115.53
18843,90,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-07-23,Standard,,0
18843,90,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,919,459.5,2,2024-09-11,Same Day,"Extended Warranty, Impulse Item",137.3
18844,80,Female,No,Tablet,TBL345,1,Cancelled,Bank Transfer,7077.69,786.41,9,2024-08-30,Expedited,,0
18846,23,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,3419.04,1139.68,3,2024-05-09,Standard,,0
18848,30,Female,No,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2024-04-03,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",162.79
18849,27,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,4720.24,674.32,7,2024-08-16,Same Day,,0
18851,97,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-01-24,Same Day,,0
18851,97,Female,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-02-03,Same Day,,0
18853,50,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,5394.56,674.32,8,2024-06-07,Standard,"Accessory, Impulse Item, Accessory",105.93
18853,50,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,1139.68,1139.68,1,2024-08-26,Expedited,"Accessory, Accessory",106.08
18854,60,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,459.5,459.5,1,2024-04-12,Same Day,"Impulse Item, Accessory",139.14
18855,66,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-03-14,Expedited,"Impulse Item, Accessory",125.42
18857,89,Male,Yes,Tablet,TBL345,5,Completed,Credit Card,2359.23,786.41,3,2024-06-02,Expedited,Impulse Item,39.41
18858,28,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2528.26,361.18,7,2024-08-25,Same Day,"Impulse Item, Extended Warranty, Impulse Item",180.39
18858,28,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-09-08,Same Day,"Accessory, Impulse Item",171.35
18862,19,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,722.36,361.18,2,2024-01-29,Same Day,Extended Warranty,73.42
18862,19,Male,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-04-26,Same Day,"Accessory, Extended Warranty",120.93
18862,19,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,919,459.5,2,2024-07-08,Standard,"Impulse Item, Impulse Item",60.99
18863,55,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-03-29,Standard,,0
18863,55,Female,Yes,Smartwatch,SWT567,4,Cancelled,Credit Card,1838,459.5,4,2024-05-03,Expedited,Accessory,70.55
18864,81,Male,No,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-03-27,Expedited,"Accessory, Impulse Item",105.41
18865,83,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,722.36,361.18,2,2024-03-25,Same Day,"Impulse Item, Accessory",167.52
18865,83,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,2297.5,459.5,5,2024-07-13,Expedited,Extended Warranty,49.74
18865,83,Female,No,Smartphone,SMP234,2,Cancelled,PayPal,11396.8,1139.68,10,2024-07-24,Same Day,Impulse Item,80.77
18866,79,Male,No,Smartphone,SMP234,1,Completed,Credit Card,7977.76,1139.68,7,2024-08-18,Standard,"Impulse Item, Accessory, Extended Warranty",152.48
18867,43,Male,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-09-15,Same Day,,0
18868,100,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,1444.72,361.18,4,2024-07-28,Same Day,Impulse Item,27.18
18869,60,Female,Yes,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,2024-06-19,Standard,"Impulse Item, Accessory, Impulse Item",146.74
18871,26,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,2024-09-22,Expedited,"Accessory, Extended Warranty",31.88
18872,27,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,1444.72,361.18,4,2024-03-11,Expedited,Extended Warranty,69.03
18872,27,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,2024-04-08,Same Day,Accessory,36.22
18873,43,Male,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-04-09,Standard,Accessory,32.39
18873,43,Male,No,Smartphone,SMP234,2,Completed,PayPal,11396.8,1139.68,10,2024-05-02,Same Day,,0
18873,43,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-07-03,Same Day,"Accessory, Extended Warranty, Impulse Item",160.3
18877,47,Female,No,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-09-14,Standard,"Impulse Item, Accessory, Impulse Item",175.62
18878,100,Male,No,Headphones,HDP456,2,Completed,Credit Card,3250.62,361.18,9,2024-02-21,Expedited,"Extended Warranty, Impulse Item",112.32
18878,100,Male,Yes,Headphones,HDP456,4,Completed,Credit Card,722.36,361.18,2,2024-02-27,Same Day,Accessory,57.85
18878,100,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,3371.6,674.32,5,2024-08-04,Same Day,,0
18879,60,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3932.05,786.41,5,2024-03-25,Same Day,Impulse Item,84.96
18880,93,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,786.41,786.41,1,2024-07-31,Expedited,"Impulse Item, Extended Warranty, Extended Warranty",116.19
18881,63,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,919,459.5,2,2024-05-28,Standard,"Accessory, Accessory, Extended Warranty",227.4
18882,54,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,2279.36,1139.68,2,2024-02-03,Standard,"Impulse Item, Extended Warranty, Extended Warranty",198.87
18882,54,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,2757,459.5,6,2024-02-06,Standard,"Extended Warranty, Extended Warranty, Accessory",159.54
18882,54,Female,No,Headphones,HDP456,4,Completed,PayPal,1805.9,361.18,5,2024-06-19,Standard,"Impulse Item, Accessory, Impulse Item",120.85
18882,54,Female,No,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,2024-09-01,Expedited,"Impulse Item, Impulse Item, Accessory",180.18
18883,54,Male,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,2024-09-22,Same Day,"Accessory, Impulse Item, Impulse Item",150.07
18884,52,Female,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,2024-05-25,Same Day,,0
18885,39,Female,No,Smartphone,SMP234,5,Completed,Credit Card,11396.8,1139.68,10,2024-03-15,Same Day,Extended Warranty,26.22
18887,100,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,2697.28,674.32,4,2024-01-22,Standard,"Impulse Item, Extended Warranty, Extended Warranty",218.81
18888,78,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,2024-06-27,Expedited,Impulse Item,66.11
18889,61,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-02-08,Standard,"Accessory, Accessory, Extended Warranty",100.74
18890,38,Male,No,Laptop,LTP123,3,Cancelled,PayPal,2022.96,674.32,3,2024-06-02,Expedited,Impulse Item,61.2
18891,87,Male,Yes,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,2024-01-17,Standard,"Accessory, Accessory, Accessory",201.07
18891,87,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,6743.2,674.32,10,2024-01-30,Expedited,,0
18891,87,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-02-08,Standard,Extended Warranty,48.07
18892,40,Male,No,Laptop,LTP123,1,Completed,PayPal,2697.28,674.32,4,2024-03-31,Same Day,"Impulse Item, Extended Warranty",152.36
18892,40,Male,Yes,Laptop,LTP123,2,Cancelled,Credit Card,674.32,674.32,1,2024-09-10,Same Day,Impulse Item,41.81
18893,36,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,6068.88,674.32,9,2024-06-08,Expedited,"Accessory, Extended Warranty",89.42
18893,36,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,6743.2,674.32,10,2024-07-09,Same Day,"Accessory, Accessory",78.17
18893,36,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,7977.76,1139.68,7,2024-08-21,Standard,,0
18894,100,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-05-14,Same Day,"Extended Warranty, Impulse Item, Impulse Item",220.08
18894,100,Male,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-06-01,Expedited,"Extended Warranty, Accessory",112.83
18896,68,Female,Yes,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,2024-02-07,Same Day,,0
18896,68,Female,No,Headphones,HDP456,4,Completed,PayPal,1805.9,361.18,5,2024-06-28,Same Day,"Accessory, Impulse Item",164.4
18897,90,Male,Yes,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-06-02,Standard,"Extended Warranty, Impulse Item",153.59
18897,90,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,6838.08,1139.68,6,2024-09-14,Expedited,"Impulse Item, Extended Warranty",164.38
18899,89,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,1838,459.5,4,2024-03-30,Standard,"Extended Warranty, Accessory, Impulse Item",52.76
18900,82,Female,No,Smartphone,SMP234,1,Completed,Credit Card,3419.04,1139.68,3,2024-06-09,Expedited,"Extended Warranty, Impulse Item",140.5
18901,58,Female,No,Headphones,HDP456,3,Completed,Credit Card,2889.44,361.18,8,2024-01-28,Expedited,Extended Warranty,34.66
18901,58,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,2024-01-28,Standard,"Impulse Item, Extended Warranty",76.55
18901,58,Female,No,Laptop,LTP123,1,Cancelled,PayPal,3371.6,674.32,5,2024-04-21,Expedited,Accessory,53.49
